Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
China,CHN,"Population, total",SP.POP.TOTL,1135185000,1262645000,1311020000,1317885000,1324655000,1331260000,1337705000,1344130000,1350695000,1357380000,1364270000,..
China,CHN,Population growth (annual %),SP.POP.GROW,1.46730321087928,0.787956592953992,0.558374367373002,0.522271866392275,0.51238693163744,0.497381400884935,0.482959688678361,0.47915045424996,0.487231117971201,0.49370963351136,0.506311591779847,..
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562950,9562920,9562911.4,9562910.8,9562910.8,9562911,9562911,9562911,9562911,9562911,9562911,..
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,120.915506084734,134.492481002789,139.645342881819,140.376588050196,141.097705219827,141.801244134798,142.487743405,143.172112343875,143.87139360204,144.583456848168,145.317355990401,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,60.73,..,..,..,12.34,..,9.19,6.26,..,..,..,..
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,372264814532.277,1175785624569.99,2685204572511.44,3283516574662.48,4070859730002.42,4856998588312.4,5752320628937.63,6726270580372.13,7934720806237.67,9143759888510.51,10069179594345.1,..
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,330,930,2050,2490,3070,3650,4300,5000,5870,6740,7380,..
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1115448200135.27,3636340878612.76,7637789998103.18,8991462136964.14,10090052195170.9,11017654370729.5,12305377471302.9,13680535559114.3,15112255497029.8,16479201448181.2,17918963026686.4,..
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,980,2880,5830,6820,7620,8280,9200,10180,11190,12140,13130,..
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,8.04,..,..,..,4.78,..,4.67,..,..,..,..,..
