Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Syrian Arab Republic,SYR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.7184322824603,43.7185446675578,67.2239356882066,64.8455292775492,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,124.4926133973,128.6810467265,144.6849635305,127.5832671536,136.2684735488,145.7656168401,147.8555707685,148.3543529036,..,..
Syrian Arab Republic,SYR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,17097159000,22203157000,5561285000,5682584000,5373866000,5673725000,5263142000,4967794000,4735695000,4752865000,..,..
Syrian Arab Republic,SYR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,6.7865090403338,6.06192633560838,4.23954309299616,3.43351422588305,3.89971179650784,3.14411986355777,..,..,..,..,..
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,..,..,..,1140716,..,..,..,..,-1500000,..,..,..
Syrian Arab Republic,SYR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,385000000,180000000,795000000,1030442463.41463,1325013920,1349880000,1622538750,..,..,..,..,..
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,40000000,270000000,659000000,1241959115.11048,1465623386.27635,2569548271.53071,1469196863.48146,..,..,..,..,..
Syrian Arab Republic,SYR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,882820000,158940000,19190000,83540000,156760000,208070000,135000000,335130000,1671520000,3626750000,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 09/18/2015,,,,,,,,,,,,,,,
