Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Cameroon,CMR,Time required to start a business (days),IC.REG.DURS,..,..,45,38,38,35,19,15,15,15,15,..
Cameroon,CMR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,30.8641732099355,14.3976635970052,9.31828265419187,6.97214967636731,6.69740954203674,7.84572457791962,10.2772701425074,13.3168219010715,14.3547227308453,15.4829255870089,16.0102663793482,..
Cameroon,CMR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.76735861979995,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.46638630311001,1.32474886472856,1.43110812264012,1.45214480313766,1.48607376662333,1.46812738473885,1.49880253918208,1.30693095958113,1.33894925689075,1.32862294309853,1.23362969033865,..
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.648423285879147,16.849111406298,23.7515810824312,31.4411065338724,39.8136783601427,41.8760103049101,49.5674001544317,60.4068244294108,70.3904685004587,75.6851330964976,..
Cameroon,CMR,Internet users (per 100 people),IT.NET.USER.P2,0,0.252120077733662,2.0287447914719,2.93,3.4,3.84,4.3,5,5.69898724036494,6.4,11,..
Cameroon,CMR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,3.18774713714121,1.38885381452862,2.73568887949081,2.92912452895538,1.96534360281597,2.51690811922165,4.86879673843463,5.90344653910086,3.74023219299395,..,..,..
Cameroon,CMR,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,63.3333333333333,63.3333333333333,66.6666666666667,63.3333333333333,66.6666666666667,64.4444444444444,60,56.6666666666667,56.6666666666667,..
Cameroon,CMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.5068913619274,35.769016089748,37.4693087509995,43.4940968415526,46.8528382668023,34.1894889046123,38.1488924120529,42.5670229510186,40.7601471703031,35.1884423789656,33.9250184237292,..
Cameroon,CMR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,81.25,100,134.9811207214,134.872082454,144.412372986,137.3052657682,152.0172686469,163.5205068771,156.9799942419,154.7925051085,..,..
Cameroon,CMR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6562510000,10561273000,3418552000,3085945000,2826102000,3237834000,3193690000,3110280000,3750840000,4922311000,..,..
